"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","Gibbs","DBE_AI","DBE_C","KM","KMD","C","H","O","N","S","P"
685.4613087,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.695916479079,-0.695916479078733,0,0,0,0,0,0
685.6860851,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.920441891742,-0.920441891742371,0,0,0,0,0,0
685.688809,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.923162750211,-0.923162750211304,0,0,0,0,0,0
685.6895337,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.923886641005,-0.923886641004856,0,0,0,0,0,0
685.701282,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.935621822748,-0.935621822748089,0,0,0,0,0,0
685.7291439,"","","None",NA,NA,Inf,NA,NA,NA,NA,684.963452611902,-0.963452611901744,0,0,0,0,0,0
685.8640059,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.098164023788,-0.0981640237877173,0,0,0,0,0,0
685.8660622,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.100218027705,-0.100218027704727,0,0,0,0,0,0
685.8686292,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.10278216137,-0.102782161369532,0,0,0,0,0,0
685.8696838,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.103835583794,-0.103835583793739,0,0,0,0,0,0
685.8706791,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.104829772433,-0.104829772432936,0,0,0,0,0,0
685.8716323,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.105781908081,-0.105781908081326,0,0,0,0,0,0
685.9006907,"C18H13O18N3S4","CHONS","Other",0.72,1,-1,2.2222,-3.0327,-11,-0.611111111111111,685.134807861212,-0.134807861212266,18,13,18,3,4,0
685.9027409,"C20H21O8N3S8","CHONS","Lignin",1.05,0.4,-0.6,1,31.8,-7,-0.35,685.136855771941,-0.136855771940645,20,21,8,3,8,0
685.9042527,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.138365883851,-0.138365883851293,0,0,0,0,0,0
685.9180803,"C25H5O23N1","CHON","ConHC",0.2,0.92,0.92,1.76,10.14,0,0,685.15217804383,-0.152178043829622,25,5,23,1,0,0
685.9397066,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.17378019571,-0.17378019570981,0,0,0,0,0,0
686.1638263,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.397649641651,-0.39764964165056,0,0,0,0,0,0
686.1694802,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.403297228455,-0.403297228455244,0,0,0,0,0,0
686.1709935,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.404808838691,-0.404808838690997,0,0,0,0,0,0
686.1727613,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.40657466475,-0.406574664749769,0,0,0,0,0,0
686.173733,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.407545279741,-0.407545279740816,0,0,0,0,0,0
686.174747,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.408558147499,-0.408558147499434,0,0,0,0,0,0
686.3414431,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.575068113145,-0.57506811314488,0,0,0,0,0,0
686.4036073,"C46H57O2N1S1","CHONS","UnsatHC",1.24,0.04,0.3721,-1.0435,90.03975,15,0.326086956521739,685.637162900044,-0.637162900043791,46,57,2,1,1,0
686.4087766,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.642326427957,-0.6423264279573,0,0,0,0,0,0
686.4098275,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.643376154513,-0.643376154512907,0,0,0,0,0,0
686.4221946,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.655729445299,-0.655729445298675,0,0,0,0,0,0
686.4240082,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.657541020217,-0.657541020216627,0,0,0,0,0,0
686.4256158,"C39H64O4N2S1P1","CHONSP","Lipid",1.64,0.1,0.1061,-1.359,99.0315,1.5,0.0384615384615385,685.659146825156,-0.659146825156085,39,64,4,2,1,1
686.4275541,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.661082960833,-0.661082960833028,0,0,0,0,0,0
686.4297044,"","","None",NA,NA,Inf,NA,NA,NA,NA,685.663230859789,-0.663230859788882,0,0,0,0,0,0
686.8245775,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.057663040958,-0.0576630409577774,0,0,0,0,0,0
686.8439467,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.077010613136,-0.0770106131359398,0,0,0,0,0,0
686.8683775,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.101414133486,-0.101414133486401,0,0,0,0,0,0
686.8965503,"C24H6O19N2P2","CHONP","ConHC",0.25,0.79,1,1.1667,27.04905,1,0.0416666666666667,686.129555475486,-0.1295554754862,24,6,19,2,0,2
686.8976047,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.130608698134,-0.130608698133869,0,0,0,0,0,0
686.8989406,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.131943106456,-0.131943106455878,0,0,0,0,0,0
686.9003582,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.133359123551,-0.133359123551145,0,0,0,0,0,0
686.9019453,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.134944451381,-0.134944451381102,0,0,0,0,0,0
686.9030884,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.136086274985,-0.136086274985473,0,0,0,0,0,0
686.9340516,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.1670149012,-0.16701490119965,0,0,0,0,0,0
687.0214826,"C19H28O21S3","CHOS","Other",1.47,1.11,-1.3636,1.0526,30.3009,-18,-0.947368421052632,686.254348274964,-0.254348274964059,19,28,21,0,3,0
687.0225618,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.25542626992,-0.255426269919667,0,0,0,0,0,0
687.1760961,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.408789132149,-0.408789132148627,0,0,0,0,0,0
687.2037147,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.436376892973,-0.436376892973158,0,0,0,0,0,0
687.2666376,"C36H48O9S2","CHOS","Lignin",1.33,0.25,0.2203,-0.7222,80.8827,2,0.0555555555555556,686.499229532701,-0.499229532700838,36,48,9,0,2,0
687.2682505,"C45H40O3N2S1","CHONS","UnsatHC",0.89,0.07,0.5556,-0.5778,76.7673,21,0.466666666666667,686.500840631722,-0.50084063172244,45,40,3,2,1,0
687.3189551,"C41H52O5S2","CHOS","UnsatHC",1.27,0.12,0.3151,-0.9268,86.7138,9,0.219512195121951,686.551488614513,-0.551488614513119,41,52,5,0,2,0
687.4020976,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.634538276855,-0.634538276854869,0,0,0,0,0,0
687.4273778,"C39H63O7N1P1","CHONP","Lipid",1.62,0.18,0.1194,-1.3077,97.56945,0.5,0.0128205128205128,686.659790248758,-0.659790248757645,39,63,7,1,0,1
687.4302168,"C40H64O7S1","CHOS","Lipid",1.6,0.17,0.1268,-1.2,94.5,1,0.025,686.662626078705,-0.662626078704875,40,64,7,0,1,0
687.6854423,"","","None",NA,NA,Inf,NA,NA,NA,NA,686.917566591631,-0.917566591631385,0,0,0,0,0,0
687.8757045,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.107616343159,-0.107616343159179,0,0,0,0,0,0
687.8767444,"C21H11O14N3S5","CHONS","ConHC",0.52,0.67,0.5,1.7143,11.44245,-4,-0.19047619047619,687.108655081998,-0.108655081997654,21,11,14,3,5,0
687.8775401,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.109449893512,-0.109449893511851,0,0,0,0,0,0
687.879443,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.111350668717,-0.111350668716796,0,0,0,0,0,0
687.8817916,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.113696646249,-0.113696646248968,0,0,0,0,0,0
687.8828842,"C21H7O22N1S2","CHONS","Other",0.33,1.05,0.7143,2.0952,0.58679999999999,-6,-0.285714285714286,687.114788026242,-0.114788026242081,21,7,22,1,2,0
687.8843718,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.116273965175,-0.116273965174628,0,0,0,0,0,0
687.9025369,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.134418781862,-0.134418781861655,0,0,0,0,0,0
687.9040644,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.135944576242,-0.135944576241513,0,0,0,0,0,0
687.9049566,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.136835780003,-0.136835780003025,0,0,0,0,0,0
688.170768,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.402350372619,-0.402350372619139,0,0,0,0,0,0
688.2850662,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.516520946228,-0.516520946227843,0,0,0,0,0,0
688.355132,"C33H55O14N1","CHON","Protein",1.67,0.42,-0.04,-0.7273,81.02805,-8,-0.242424242424242,687.58650851013,-0.586508510129761,33,55,14,1,0,0
688.3569684,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.588342859589,-0.588342859589147,0,0,0,0,0,0
688.3579895,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.58936281942,-0.589362819419762,0,0,0,0,0,0
688.3593197,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.590691534106,-0.59069153410644,0,0,0,0,0,0
688.5264889,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.757674071484,-0.757674071484303,0,0,0,0,0,0
688.5279768,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.759160310082,-0.759160310081938,0,0,0,0,0,0
688.7534294,"","","None",NA,NA,Inf,NA,NA,NA,NA,687.984361167695,-0.984361167694601,0,0,0,0,0,0
688.7715644,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.002475917992,-0.00247591799166003,0,0,0,0,0,0
688.7738568,"C16H6O15N2S7","CHONS","ConHC",0.38,0.94,3,2.75,-18.075,-9,-0.5625,688.004765758277,-0.00476575827724446,16,6,15,2,7,0
688.8353254,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.066165721889,-0.0661657218894334,0,0,0,0,0,0
688.8374858,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.068323709567,-0.068323709567494,0,0,0,0,0,0
688.86127,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.092081351917,-0.0920813519172725,0,0,0,0,0,0
688.8696268,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.10042882064,-0.100428820639763,0,0,0,0,0,0
688.8833907,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.114177351746,-0.11417735174598,0,0,0,0,0,0
688.8851063,"C22H10O20S3","CHOS","ConHC",0.45,0.91,0.5556,1.6364,13.6626,-5,-0.227272727272727,688.115891036092,-0.115891036091739,22,10,20,0,3,0
688.8934878,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.124263177234,-0.124263177233956,0,0,0,0,0,0
688.89455,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.125324191172,-0.125324191172012,0,0,0,0,0,0
688.8952394,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.126012821382,-0.126012821381778,0,0,0,0,0,0
688.8961778,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.126950173556,-0.126950173555997,0,0,0,0,0,0
688.8979811,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.128751459975,-0.128751459975092,0,0,0,0,0,0
688.8992477,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.130016645678,-0.130016645678211,0,0,0,0,0,0
688.9002192,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.130987060893,-0.130987060892608,0,0,0,0,0,0
688.901139,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.131905833836,-0.131905833835617,0,0,0,0,0,0
688.9019413,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.13270723798,-0.132707237980298,0,0,0,0,0,0
688.9051578,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.135920146408,-0.13592014640767,0,0,0,0,0,0
688.9590572,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.189759361856,-0.18975936185609,0,0,0,0,0,0
688.9615606,"C21H22O18S4","CHOS","Tannin",1.05,0.86,-0.25,1.0476,30.4434,-11,-0.523809523809524,688.192259966537,-0.192259966537335,21,22,18,0,4,0
688.9625827,"C29H10O17N2S1","CHONS","ConHC",0.34,0.59,0.8286,1.1034,28.8531,6,0.206896551724138,688.193280925251,-0.193280925251315,29,10,17,2,1,0
688.97177,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.20245796663,-0.202457966630163,0,0,0,0,0,0
688.9750689,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.205753183049,-0.205753183048955,0,0,0,0,0,0
689.048797,"C26H26O18S2","CHOS","Tannin",1,0.69,0.2,0.5385,44.95275,-6,-0.230769230769231,688.279398957594,-0.279398957593799,26,26,18,0,2,0
689.1961122,"C35H37O8N3S1P1","CHONSP","Lignin",1.06,0.23,0.4038,-0.4286,72.5151,6.5,0.185714285714286,688.426549664125,-0.426549664125446,35,37,8,3,1,1
689.3479523,"C44H50O7","CHO","Lignin",1.14,0.16,0.4074,-0.8182,83.6187,13,0.295454545454545,688.578220218113,-0.578220218113302,44,50,7,0,0,0
689.3496329,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.57989894154,-0.57989894154025,0,0,0,0,0,0
689.3506194,"C32H54O14N2","CHON","Protein",1.69,0.44,-0.087,-0.625,78.1125,-9,-0.28125,688.580884340006,-0.580884340005582,32,54,14,2,0,0
689.3514479,"","","None",NA,NA,Inf,NA,NA,NA,NA,688.581711914895,-0.581711914895095,0,0,0,0,0,0
689.3557393,"C38H58O7S2","CHOS","Lipid",1.53,0.18,0.1385,-1.0526,90.2991,1,0.0263157894736842,688.58599852308,-0.585998523079525,38,58,7,0,2,0
689.3569144,"C47H50O1N2S1","CHONS","UnsatHC",1.06,0.02,0.4713,-0.8511,84.55635,20,0.425531914893617,688.587172310952,-0.587172310952383,47,50,1,2,1,0
689.8671919,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.096880030537,-0.0968800305372497,0,0,0,0,0,0
689.8757152,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.105393813344,-0.105393813344335,0,0,0,0,0,0
689.8777098,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.107386186156,-0.107386186156191,0,0,0,0,0,0
689.8791796,"C24H7O18N1S1P2","CHONSP","ConHC",0.29,0.75,0.9091,1,31.8,1,0.0416666666666667,689.108854344964,-0.108854344964357,24,7,18,1,1,2
689.8822835,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.111954779122,-0.111954779121902,0,0,0,0,0,0
689.8994654,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.129117493659,-0.129117493658896,0,0,0,0,0,0
689.9012442,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.130894307435,-0.130894307434801,0,0,0,0,0,0
689.90196,"C21H8O25P1","CHOP","Other",0.38,1.19,0.6667,1.7619,10.08585,-7.5,-0.357142857142857,689.131609308166,-0.131609308166276,21,8,25,0,0,1
689.903309,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.132956801861,-0.132956801860814,0,0,0,0,0,0
690.2679135,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.497154181219,-0.497154181218775,0,0,0,0,0,0
690.3458404,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.574994067346,-0.574994067346211,0,0,0,0,0,0
690.3479328,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.577084130953,-0.577084130953494,0,0,0,0,0,0
690.3488736,"C49H45O1N3","CHON","UnsatHC",0.92,0.02,0.5604,-0.6939,80.07615,25,0.510204081632653,689.578023880448,-0.578023880447972,49,45,1,3,0,0
690.3498991,"C32H56O12N2P1","CHONP","Protein",1.75,0.38,-0.1087,-0.9688,87.9108,-8.5,-0.265625,689.579048235365,-0.579048235365462,32,56,12,2,0,1
690.3546756,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.583819401883,-0.583819401882806,0,0,0,0,0,0
690.4937473,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.72273581318,-0.722735813180179,0,0,0,0,0,0
690.4967268,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.725711986244,-0.725711986243937,0,0,0,0,0,0
690.7077833,"","","None",NA,NA,Inf,NA,NA,NA,NA,689.93653281867,-0.936532818670457,0,0,0,0,0,0
690.7710639,"C15H4O18N2S6","CHONS","Other",0.27,1.2,1,3.3333,-34.69905,-11,-0.733333333333333,689.999742758987,-0.999742758987168,15,4,18,2,6,0
690.7730852,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.001761801986,-0.0017618019855945,0,0,0,0,0,0
690.8185267,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.047152561601,-0.0471525616007966,0,0,0,0,0,0
690.8680241,"C18H12O21S4","CHOS","Other",0.67,1.17,-0.4286,2.1111,0.133649999999996,-12,-0.666666666666667,690.096594692362,-0.0965946923616912,18,12,21,0,4,0
690.870184,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.098752180598,-0.098752180598126,0,0,0,0,0,0
690.8714606,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.100027355135,-0.100027355135126,0,0,0,0,0,0
690.8775523,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.106112253089,-0.106112253088554,0,0,0,0,0,0
690.8806175,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.109174030459,-0.109174030458689,0,0,0,0,0,0
690.8835654,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.112118638807,-0.11211863880726,0,0,0,0,0,0
690.8842743,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.112826747243,-0.112826747243275,0,0,0,0,0,0
690.887165,"C19H16O18S5","CHOS","Tannin",0.84,0.95,-0.4,1.5789,15.30135,-11,-0.578947368421053,690.115714219462,-0.115714219461779,19,16,18,0,5,0
690.8906918,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.119237081405,-0.119237081405458,0,0,0,0,0,0
690.8915858,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.120130083157,-0.120130083157051,0,0,0,0,0,0
690.8924019,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.120945271892,-0.120945271892424,0,0,0,0,0,0
690.8933679,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.121910193248,-0.121910193248254,0,0,0,0,0,0
690.8947404,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.123281160703,-0.123281160702504,0,0,0,0,0,0
690.89624,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.124779086236,-0.124779086235776,0,0,0,0,0,0
690.8973162,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.125854084541,-0.125854084541174,0,0,0,0,0,0
690.8984221,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.126958749683,-0.126958749683354,0,0,0,0,0,0
690.8991967,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.127732484758,-0.127732484757985,0,0,0,0,0,0
690.9001828,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.12871748367,-0.128717483670016,0,0,0,0,0,0
690.9022716,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.130803951297,-0.130803951297253,0,0,0,0,0,0
690.9314161,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.159915908288,-0.159915908288212,0,0,0,0,0,0
691.1227707,"C20H39O19N1S2P1","CHONSP","Carb",1.95,0.95,-1.6923,0.05,58.875,-20.5,-1.025,690.351056840032,-0.351056840032356,20,39,19,1,2,1
691.1238995,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.352184379604,-0.352184379604182,0,0,0,0,0,0
691.1249316,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.353215327152,-0.353215327152043,0,0,0,0,0,0
691.1269473,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.355228776403,-0.355228776403465,0,0,0,0,0,0
691.1283601,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.356639998858,-0.356639998858441,0,0,0,0,0,0
691.4903661,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.718241779725,-0.718241779724735,0,0,0,0,0,0
691.4933889,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.721261204439,-0.721261204439315,0,0,0,0,0,0
691.4947135,"C44H68O6","CHO","Lipid",1.55,0.14,0.1951,-1.2727,96.57195,5,0.113636363636364,690.722584325379,-0.722584325379103,44,68,6,0,0,0
691.495455,"","","None",NA,NA,Inf,NA,NA,NA,NA,690.723324997414,-0.723324997413556,0,0,0,0,0,0
691.8458689,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.073347622122,-0.0733476221223555,0,0,0,0,0,0
691.8684902,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.095943662977,-0.0959436629766515,0,0,0,0,0,0
691.8731179,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.100566195646,-0.10056619564557,0,0,0,0,0,0
691.8739402,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.101387577458,-0.101387577458013,0,0,0,0,0,0
691.8752928,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.102738667133,-0.102738667132826,0,0,0,0,0,0
691.8863025,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.113736073603,-0.113736073603491,0,0,0,0,0,0
691.8948103,"C24H9O18N1S1P2","CHONSP","ConHC",0.38,0.75,0.8182,0.9167,34.17405,0,0,691.122234373718,-0.122234373717902,24,9,18,1,1,2
691.8963665,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.123788836051,-0.123788836051062,0,0,0,0,0,0
691.8981068,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.125527192817,-0.125527192816662,0,0,0,0,0,0
691.8988044,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.12622401387,-0.126224013870228,0,0,0,0,0,0
691.8997143,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.127132897868,-0.127132897867682,0,0,0,0,0,0
691.9009039,"C19H19O15N1S6","CHONS","Tannin",1,0.79,-0.7778,1.3684,21.3006,-11,-0.578947368421053,691.12832116955,-0.128321169549736,19,19,15,1,6,0
691.9019728,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.129388876006,-0.129388876006374,0,0,0,0,0,0
691.9512005,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.178561607917,-0.17856160791689,0,0,0,0,0,0
691.9976912,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.225000395986,-0.22500039598583,0,0,0,0,0,0
692.07638,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.303601331369,-0.303601331368782,0,0,0,0,0,0
692.1208148,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.347986515074,-0.347986515074126,0,0,0,0,0,0
692.1232596,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.350428585189,-0.350428585188638,0,0,0,0,0,0
692.1544146,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.381548797237,-0.381548797237315,0,0,0,0,0,0
692.1561557,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.38328795311,-0.383287953109516,0,0,0,0,0,0
692.4915465,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.718304252746,-0.718304252746066,0,0,0,0,0,0
692.4927881,"C40H71O6N1S1","CHONS","Lipid",1.77,0.15,0.0286,-1.35,98.775,-2,-0.05,691.719544466364,-0.719544466364368,40,71,6,1,1,0
692.4938411,"C44H70O4P1","CHOP","Lipid",1.59,0.09,0.1829,-1.5227,103.69695,5.5,0.125,691.720596290575,-0.720596290575145,44,70,4,0,0,1
692.4956668,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.722419951982,-0.722419951982147,0,0,0,0,0,0
692.7022878,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.928810237128,-0.928810237127777,0,0,0,0,0,0
692.7043516,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.93087173267,-0.930871732670198,0,0,0,0,0,0
692.7672697,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.993719577758,-0.993719577757702,0,0,0,0,0,0
692.7682565,"","","None",NA,NA,Inf,NA,NA,NA,NA,691.994705275888,-0.994705275888009,0,0,0,0,0,0
692.8316544,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.058032385227,-0.058032385226511,0,0,0,0,0,0
692.8374411,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.063812623746,-0.0638126237455481,0,0,0,0,0,0
692.840625,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.066992968574,-0.0669929685744819,0,0,0,0,0,0
692.8520645,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.078419695127,-0.078419695126513,0,0,0,0,0,0
692.8543115,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.080664186106,-0.0806641861062189,0,0,0,0,0,0
692.8559399,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.08229076782,-0.0822907678201545,0,0,0,0,0,0
692.8714912,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.0978247031,-0.0978247030997181,0,0,0,0,0,0
692.8724131,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.098745573698,-0.098745573698011,0,0,0,0,0,0
692.8739087,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.100239503698,-0.100239503697594,0,0,0,0,0,0
692.8756535,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.101982355438,-0.101982355438395,0,0,0,0,0,0
692.8795749,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.105899376768,-0.105899376768093,0,0,0,0,0,0
692.8810438,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.107366636581,-0.107366636581219,0,0,0,0,0,0
692.8881465,"C23H6O20N2S2","CHONS","ConHC",0.26,0.87,0.8889,1.913,5.7795,-2,-0.0869565217391304,692.114461405643,-0.114461405642942,23,6,20,2,2,0
692.8894791,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.11579251765,-0.115792517649879,0,0,0,0,0,0
692.8906254,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.116937537681,-0.116937537680997,0,0,0,0,0,0
692.8923537,"C20H12O18N2S2P2","CHONSP","ConHC",0.6,0.9,0.4,1.2,26.1,-7,-0.35,692.118663907846,-0.118663907845757,20,12,18,2,2,2
692.8937514,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.120060047162,-0.120060047161587,0,0,0,0,0,0
692.8948054,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.121112870256,-0.121112870255729,0,0,0,0,0,0
692.8957943,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.122100666041,-0.122100666041206,0,0,0,0,0,0
692.9929613,"C21H26O18S4","CHOS","Tannin",1.24,0.86,-0.5,0.8571,35.87265,-13,-0.619047619047619,692.219159168501,-0.219159168500937,21,26,18,0,4,0
692.9955038,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.221698829523,-0.221698829522779,0,0,0,0,0,0
693.1806764,"","","None",NA,NA,Inf,NA,NA,NA,NA,692.406664664143,-0.40666466414325,0,0,0,0,0,0
693.4906382,"C35H70O11N2","CHON","Protein",2,0.31,-0.2,-1.2,94.5,-11,-0.314285714285714,692.716280358028,-0.716280358028371,35,70,11,2,0,0
693.4915483,"C36H74O6N2S2","CHONS","Lipid",2.06,0.17,-0.2069,-1.4444,101.4654,-9,-0.25,692.717189441802,-0.717189441802475,36,74,6,2,2,0
693.4925267,"C44H70O4S1","CHOS","Lipid",1.59,0.09,0.1707,-1.3636,99.1626,5,0.113636363636364,692.718166749312,-0.718166749312331,44,70,4,0,1,0
693.8749452,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.100158237399,-0.100158237398887,0,0,0,0,0,0
693.8931098,"C20H9O23N1S2","CHONS","Other",0.45,1.15,0.4545,2.2,-2.40000000000001,-9,-0.45,693.118302554644,-0.118302554644288,20,9,23,1,2,0
